block_id	drug_row	drug_col	css_ri	synergy_zip	synergy_bliss	synergy_loewe	synergy_hsa	S	cell_line_name	cellosaurus_accession
424380	DAUNORUBICIN HYDROCHLORIDE	ANASTROZOLE	11.93	-4.23	2.5	-7.62	2.5	-1.66	T-47D	CVCL_0553
424390	THIOGUANINE	CO-V	38.02	-1.32	-3.08	-8.62	-1.57	6.51	MCF7	CVCL_0031
424429	THIOGUANINE	CO-V	8.12	-8.94	-7.82	-8.29	-6.6	-7.9	MDA-MB-231	CVCL-0062
424430	THIOGUANINE	CO-V	15.8	-4.41	-7.27	-24.47	-7.33	-4.74	HS 578T	CVCL_0332
424445	THIOGUANINE	CO-V	19.27	-4.38	1.62	-12.47	0.8	3.65	T-47D	CVCL_0553
424446	THIOGUANINE	CO-V	25.92	-10.63	-8.27	-18.95	-5.36	2.65	MDA-MB-468	CVCL_0419
424447	THIOGUANINE	CO-V	16.55	-7.81	-3.57	-16.49	-3.4	-1.71	BT-549	CVCL_1092
424455	EXEMESTANE	NSC733504	39.79	0.8	1.66	-1.31	3.81	10.64	MCF7	CVCL_0031
424491	EXEMESTANE	NSC733504	48.28	-0.34	-1.08	0.38	0.81	15.01	HS 578T	CVCL_0332
424492	EXEMESTANE	NSC733504	48.15	2.79	2.68	-2.25	3.59	22.73	MDA-MB-231	CVCL-0062
424502	EXEMESTANE	NSC733504	54.98	0.47	0.72	2.18	2.88	17.65	BT-549	CVCL_1092
424503	EXEMESTANE	NSC733504	29.97	-1.82	-3.64	-4.5	-1.8	-13.53	MDA-MB-468	CVCL_0419
424504	EXEMESTANE	NSC733504	29.67	-5.92	-3.71	-2.26	-1.96	10.37	T-47D	CVCL_0553
424517	CHLORAMBUCIL	CO-V	19.34	-7.57	-7.23	-6.63	-5.25	0.38	MDA-MB-231	CVCL-0062
424518	CHLORAMBUCIL	CO-V	16.47	-4.44	-1.33	-0.73	-0.05	3.94	HS 578T	CVCL_0332
424533	CHLORAMBUCIL	CO-V	25.71	-7.46	-3.22	-4.01	-2.26	8.25	T-47D	CVCL_0553
424534	CHLORAMBUCIL	CO-V	30.08	-7.86	-10.71	-14.37	-8.74	-2	MDA-MB-468	CVCL_0419
424535	CHLORAMBUCIL	CO-V	17.36	-9.62	-5.64	-11.71	-4.48	-3.73	BT-549	CVCL_1092
424538	CHLORAMBUCIL	CO-V	24.58	-4.35	-5.63	-5.8	-4.02	3.21	MCF7	CVCL_0031
424584	LOMUSTINE	ANASTROZOLE	6.72	-3.28	0.3	-0.53	-0.48	-3.93	MCF7	CVCL_0031
424612	LOMUSTINE	ANASTROZOLE	12.9	-6.46	-1.04	-1.15	-1.09	-1.5	MDA-MB-468	CVCL_0419
424613	LOMUSTINE	ANASTROZOLE	9.5	-2.19	1.56	2	1.67	1.62	T-47D	CVCL_0553
424615	LOMUSTINE	ANASTROZOLE	13.53	-5.88	1.37	1.54	0.75	-1.91	BT-549	CVCL_1092
424623	LOMUSTINE	ANASTROZOLE	17.93	1.65	1.8	0.2	1.04	4.76	HS 578T	CVCL_0332
424624	LOMUSTINE	ANASTROZOLE	21.33	-2.6	2.58	2.58	2.74	6.06	MDA-MB-231	CVCL-0062
424650	MELPHALAN HYDROCHLORIDE	CO-V	14.58	-7.56	-2.45	-2.53	-2.2	-3.35	MCF7	CVCL_0031
424667	MELPHALAN HYDROCHLORIDE	CO-V	15.95	-5.02	1.68	-5.3	0.15	5.21	BT-549	CVCL_1092
424669	MELPHALAN HYDROCHLORIDE	CO-V	11.4	-3.11	1.77	-6.94	-1.2	9.16	T-47D	CVCL_0553
424670	MELPHALAN HYDROCHLORIDE	CO-V	19.34	-7.31	-0.26	-9.86	-1.57	2.26	MDA-MB-468	CVCL_0419
424685	MELPHALAN HYDROCHLORIDE	CO-V	12.26	-4.66	-1.13	-2.74	-1.28	3.18	MDA-MB-231	CVCL-0062
424686	MELPHALAN HYDROCHLORIDE	CO-V	12.76	-2.96	-0.45	-7.53	-3.09	7.38	HS 578T	CVCL_0332
424696	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	29.01	-11.74	-8.5	-8.01	-5.23	-12.59	BT-549	CVCL_1092
424697	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	57.94	-1.12	5.1	6.33	7.47	32.6	MDA-MB-468	CVCL_0419
424698	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	37.47	-8.02	2.13	2.88	4.7	4.36	T-47D	CVCL_0553
424713	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	30.89	4.48	6.48	9.12	9.74	2.06	HS 578T	CVCL_0332
424714	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	38.8	-9.14	4.96	5.96	7.54	10.42	MDA-MB-231	CVCL-0062
424737	TENIPOSIDE	DAUNORUBICIN HYDROCHLORIDE	39.88	-8.9	-3.24	-1.69	0.22	-2.81	MCF7	CVCL_0031
424765	MEGESTROL ACETATE	ANASTROZOLE	-9.89	2.91	0.45	-11.51	-10.34	-1.35	MCF7	CVCL_0031
424792	MEGESTROL ACETATE	ANASTROZOLE	-1.96	0.23	-2.87	-2.75	-5.21	-1.61	BT-549	CVCL_1092
424793	MEGESTROL ACETATE	ANASTROZOLE	-3.37	0.08	-2.55	-4.9	-4.76	-2.6	MDA-MB-468	CVCL_0419
424794	MEGESTROL ACETATE	ANASTROZOLE	12.54	-3.58	0.25	1.09	1.16	2.48	T-47D	CVCL_0553
424804	MEGESTROL ACETATE	ANASTROZOLE	-11.52	2.53	-2.11	-9.64	-7.92	-5.8	HS 578T	CVCL_0332
424805	MEGESTROL ACETATE	ANASTROZOLE	-8.45	5.02	-0.23	-10.32	-11.22	2.04	MDA-MB-231	CVCL-0062
424806	ALTRETAMINE	CO-V	-14.47	2.06	-5.94	-12.63	-13.05	-8.07	HS 578T	CVCL_0332
424807	ALTRETAMINE	CO-V	0.72	0.69	-1.73	-21.52	-5.3	2.53	MDA-MB-231	CVCL-0062
424818	ALTRETAMINE	CO-V	1.54	0.52	-0.92	-4.94	-4.72	1.88	MDA-MB-468	CVCL_0419
424819	ALTRETAMINE	CO-V	-5.84	6.44	-1.37	-6.33	-5.48	-3.14	T-47D	CVCL_0553
424821	ALTRETAMINE	CO-V	-4.23	0.64	0.01	-6.75	-5.49	-2.04	BT-549	CVCL_1092
424846	ALTRETAMINE	CO-V	-5.23	-0.15	-4.07	-8.93	-7.35	-4.49	MCF7	CVCL_0031
424872	5-FU	MECHLORETHAMINE HYDROCHLORIDE	38.26	-2.49	-0.88	0.17	3.88	-1.8	MCF7	CVCL_0031
424908	5-FU	MECHLORETHAMINE HYDROCHLORIDE	41.75	8.2	9.75	3.87	4.58	25.46	HS 578T	CVCL_0332
424909	5-FU	MECHLORETHAMINE HYDROCHLORIDE	15.69	-7.77	-3.24	-2.28	-1.89	-4.35	MDA-MB-231	CVCL-0062
424919	5-FU	MECHLORETHAMINE HYDROCHLORIDE	33.29	-8.46	-5.95	-3.27	-3.24	2.1	BT-549	CVCL_1092
424920	5-FU	MECHLORETHAMINE HYDROCHLORIDE	21.71	-8.14	-4.07	-1.88	-1.42	-7.12	MDA-MB-468	CVCL_0419
424921	5-FU	MECHLORETHAMINE HYDROCHLORIDE	27.03	-8.83	-11.94	-9.4	-8.78	-6.25	T-47D	CVCL_0553
424935	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	21.16	-4.95	2.53	-9.52	3.17	2.87	MCF7	CVCL_0031
424958	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	15.56	-1.7	7.58	7.22	7.49	6.13	MDA-MB-231	CVCL-0062
424959	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	14.46	-0.09	9.29	-2.09	5.95	12.48	HS 578T	CVCL_0332
424973	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	18.02	-1.34	2.85	-0.01	0.01	16.31	T-47D	CVCL_0553
424974	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	38.4	11.65	13.51	2.91	11.93	23.23	MDA-MB-468	CVCL_0419
424975	LENALIDOMIDE	MELPHALAN HYDROCHLORIDE	20.79	-2.78	6.84	5.61	5.65	10.05	BT-549	CVCL_1092
424987	URACIL MUSTARD	CO-V	17.94	-1.98	-3.45	-3.46	-2.14	-1.74	MDA-MB-231	CVCL-0062
424988	URACIL MUSTARD	CO-V	14.07	-1.78	1.72	-3.81	1.83	1.86	HS 578T	CVCL_0332
424997	URACIL MUSTARD	CO-V	10.3	-8.78	-7.32	-17.07	-6.4	-12.79	BT-549	CVCL_1092
424999	URACIL MUSTARD	CO-V	11.95	-8.03	-3.42	-14.03	-3.29	-6.08	T-47D	CVCL_0553
425000	URACIL MUSTARD	CO-V	40.6	-2.72	-1.82	-10.34	-0.12	12.49	MDA-MB-468	CVCL_0419
425028	URACIL MUSTARD	CO-V	20.7	-4.22	-2.59	-6.13	-1.39	-1.41	MCF7	CVCL_0031
425049	ABIRATERONE	MELPHALAN HYDROCHLORIDE	16.51	-3.24	2.59	-5.75	0.33	9.39	BT-549	CVCL_1092
425051	ABIRATERONE	MELPHALAN HYDROCHLORIDE	12.74	-3.95	3.44	-2.2	1.18	8.31	T-47D	CVCL_0553
425052	ABIRATERONE	MELPHALAN HYDROCHLORIDE	46.37	-1.9	6.56	-4.63	6.44	9.88	MDA-MB-468	CVCL_0419
425063	ABIRATERONE	MELPHALAN HYDROCHLORIDE	14.65	0.22	2.85	-1.38	2.61	5.8	MDA-MB-231	CVCL-0062
425064	ABIRATERONE	MELPHALAN HYDROCHLORIDE	13.67	-1.66	6.05	-1.68	2.12	11.34	HS 578T	CVCL_0332
425099	ABIRATERONE	MELPHALAN HYDROCHLORIDE	18.52	-5.04	-2.01	-8.38	-2.06	-0.44	MCF7	CVCL_0031
425105	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	34	-9.34	-4.45	-4.3	-1.7	6.76	MCF7	CVCL_0031
425144	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	18.07	-8.78	-9.06	-7.91	-7.65	0.8	MDA-MB-231	CVCL-0062
425145	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	13.33	-3.23	3.24	-3.1	-2.68	8.78	HS 578T	CVCL_0332
425160	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	15.08	-6.71	-10.79	-10.23	-9.93	-6.34	T-47D	CVCL_0553
425161	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	17.14	-13.39	-14.98	-13.93	-13.3	-19.38	MDA-MB-468	CVCL_0419
425162	CHLORAMBUCIL	MECHLORETHAMINE HYDROCHLORIDE	12.46	-8.79	-8.52	-11.9	-8.08	-10.59	BT-549	CVCL_1092
425164	RUXOLITINIB	IMIQUIMOD	-9.75	2.96	-2.64	-4.88	-7.96	-4.12	T-47D	CVCL_0553
425165	RUXOLITINIB	IMIQUIMOD	-5.72	1.34	-1.16	-3.66	-3.39	-2.36	MDA-MB-468	CVCL_0419
425166	RUXOLITINIB	IMIQUIMOD	-3.09	2.18	-0.77	-4.47	-4.27	1.75	BT-549	CVCL_1092
425180	RUXOLITINIB	IMIQUIMOD	-0.59	-1.99	-5.37	-5.73	-5.8	-2.8	MDA-MB-231	CVCL-0062
425181	RUXOLITINIB	IMIQUIMOD	-8.56	7.15	8.04	-0.79	-0.06	3.98	HS 578T	CVCL_0332
425221	RUXOLITINIB	IMIQUIMOD	-2.77	1.18	-1.54	-4.33	-4.03	0.5	MCF7	CVCL_0031
425224	DACARBAZINE	CO-V	2.05	-0.99	1.71	0.64	1.3	-0.06	T-47D	CVCL_0553
425225	DACARBAZINE	CO-V	-0.89	-1.87	-3.09	-3.87	-3.66	-4.94	MDA-MB-468	CVCL_0419
425226	DACARBAZINE	CO-V	-4.73	-0.96	-5.69	-8.11	-6.86	-7.1	BT-549	CVCL_1092
425240	DACARBAZINE	CO-V	-0.07	-0.08	-2.78	-18.91	-5.73	1.61	MDA-MB-231	CVCL-0062
425241	DACARBAZINE	CO-V	2.51	-1.25	-4.74	-6.68	-5.75	0.59	HS 578T	CVCL_0332
425281	DACARBAZINE	CO-V	0.36	-1.08	-3.36	-4.58	-3.66	-2.05	MCF7	CVCL_0031
425292	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	22.8	-9.04	-0.52	-2.1	-0.75	8.48	MDA-MB-231	CVCL-0062
425293	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	19.01	4.55	7.22	-11.41	2.03	6.44	HS 578T	CVCL_0332
425308	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	12.4	-9.64	-6.41	-8.98	-6.46	-7.18	T-47D	CVCL_0553
425309	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	29.34	-4.3	-3.85	-2.73	-2.02	1.63	MDA-MB-468	CVCL_0419
425310	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	17.45	-8.5	-6.43	-10.32	-7.1	-2.78	BT-549	CVCL_1092
425313	THIOGUANINE	MECHLORETHAMINE HYDROCHLORIDE	32.61	-7.31	-7.47	-9.77	-4.54	-4.77	MCF7	CVCL_0031
425355	DAUNORUBICIN HYDROCHLORIDE	CO-V	18.78	-5.08	-0.47	-15.78	0.04	9.24	MDA-MB-468	CVCL_0419
425356	DAUNORUBICIN HYDROCHLORIDE	CO-V	10.99	-5.63	-2.52	-19.91	-2.49	-3.44	T-47D	CVCL_0553
425358	DAUNORUBICIN HYDROCHLORIDE	CO-V	9.68	-4.26	-0.25	-15.31	-0.17	-7.38	BT-549	CVCL_1092
425367	DAUNORUBICIN HYDROCHLORIDE	CO-V	15.96	-4.84	-1.8	-17.77	-2.35	5.48	HS 578T	CVCL_0332
425368	DAUNORUBICIN HYDROCHLORIDE	CO-V	15.87	-5.09	0.48	-4.29	0.42	5.84	MDA-MB-231	CVCL-0062
425387	DAUNORUBICIN HYDROCHLORIDE	CO-V	16.36	-5.8	-3.7	-4.21	-3.86	-3.47	MCF7	CVCL_0031
425402	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	17.45	-2.46	0.51	-69.27	-2.57	12.32	MCF7	CVCL_0031
425442	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	-4.87	5.46	10.27	0.21	1.06	9.51	HS 578T	CVCL_0332
425443	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	4.48	0.18	1.79	-13.27	-2.12	7.98	MDA-MB-231	CVCL-0062
425458	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	12.99	-1.64	-1.29	-24.85	-5	8.89	MDA-MB-468	CVCL_0419
425459	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	12.69	-2.99	0.46	-14.29	-3.49	11.43	T-47D	CVCL_0553
425461	ALTRETAMINE	MECHLORETHAMINE HYDROCHLORIDE	6.07	-0.18	-0.04	-21.64	-5.41	6.31	BT-549	CVCL_1092
425473	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	24.71	-10.68	-6.21	-35.83	-4.9	0.92	MCF7	CVCL_0031
425496	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	17.71	-5.94	2.96	1.21	2.18	10.32	MDA-MB-231	CVCL-0062
425497	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	13.97	-0.35	12.63	5.08	5.83	16.57	HS 578T	CVCL_0332
425510	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	8.33	-4.41	-1.54	-5.7	-2.55	-4.38	BT-549	CVCL_1092
425512	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	7.62	-5.79	-8.8	-14.27	-10.13	1.42	T-47D	CVCL_0553
425513	MELPHALAN HYDROCHLORIDE	MECHLORETHAMINE HYDROCHLORIDE	15.91	-9.73	-4.23	-7.55	-4.47	-5.61	MDA-MB-468	CVCL_0419
425551	VANDETANIB	LENALIDOMIDE	8.2	-1.91	2.71	-0.41	3.86	0.78	MCF7	CVCL_0031
425554	VANDETANIB	LENALIDOMIDE	3.41	-2.3	-0.09	0.47	0.48	-2	T-47D	CVCL_0553
425555	VANDETANIB	LENALIDOMIDE	7.97	-2.1	3.77	5.07	4.96	2.24	MDA-MB-468	CVCL_0419
425556	VANDETANIB	LENALIDOMIDE	3.86	-1.44	3.38	1.2	1.34	2.46	BT-549	CVCL_1092
425570	VANDETANIB	LENALIDOMIDE	10.32	-3.31	-3.85	-1.84	-2.39	4.45	MDA-MB-231	CVCL-0062
425571	VANDETANIB	LENALIDOMIDE	-4.6	5.68	2.77	-2.98	-3.87	3.48	HS 578T	CVCL_0332
425582	CABAZITAXEL	LENALIDOMIDE	60.19	5.81	6.66	3.47	8.54	3.78	BT-549	CVCL_1092
425584	CABAZITAXEL	LENALIDOMIDE	37.23	8.81	5.91	-13.4	7.08	4.89	T-47D	CVCL_0553
425599	CABAZITAXEL	LENALIDOMIDE	44.92	7.46	8.29	5.4	9.85	3.74	MDA-MB-231	CVCL-0062
425636	CABAZITAXEL	LENALIDOMIDE	48.82	8.27	8.45	-13.94	10.45	5.95	MCF7	CVCL_0031
425649	VISMODEGIB	LENALIDOMIDE	2.46	-1.78	-1.07	-1.92	-1.8	-4.15	T-47D	CVCL_0553
425650	VISMODEGIB	LENALIDOMIDE	10.9	-1.07	3.78	4.9	4.97	6.62	MDA-MB-468	CVCL_0419
425651	VISMODEGIB	LENALIDOMIDE	7.68	1.2	4.18	4.25	4.21	3.83	BT-549	CVCL_1092
425661	VISMODEGIB	LENALIDOMIDE	0.39	-2.95	-7.18	-7.14	-7.11	-2.19	MDA-MB-231	CVCL-0062
425662	VISMODEGIB	LENALIDOMIDE	-1.61	3.07	7.3	1.15	0.49	7.14	HS 578T	CVCL_0332
425682	VISMODEGIB	LENALIDOMIDE	8.32	1.17	5.93	5.56	5.93	0.76	MCF7	CVCL_0031
425705	CRIZOTINIB	LENALIDOMIDE	5.14	3.22	8.96	2.42	3.34	12.59	HS 578T	CVCL_0332
425706	CRIZOTINIB	LENALIDOMIDE	11.29	-3.24	-0.91	-0.43	-0.39	6	MDA-MB-231	CVCL-0062
425716	CRIZOTINIB	LENALIDOMIDE	2.26	-1.61	2.63	3.78	3.5	-1.33	MDA-MB-468	CVCL_0419
425717	CRIZOTINIB	LENALIDOMIDE	0.17	1.94	2.59	0.91	0.94	0.36	T-47D	CVCL_0553
425719	CRIZOTINIB	LENALIDOMIDE	4.12	0.5	5.31	1.14	1.23	4.05	BT-549	CVCL_1092
425728	CRIZOTINIB	LENALIDOMIDE	6.92	-1.17	4.36	-0.81	4.23	-0.82	MCF7	CVCL_0031
425755	AXITINIB	LENALIDOMIDE	10.53	-0.35	3.54	3.14	4.34	4.88	MCF7	CVCL_0031
425794	AXITINIB	LENALIDOMIDE	-0.15	2.65	5.54	0.14	2.53	3.12	HS 578T	CVCL_0332
425795	AXITINIB	LENALIDOMIDE	-1.39	0.57	-2.29	-5.54	-5.54	-0.34	MDA-MB-231	CVCL-0062
425810	AXITINIB	LENALIDOMIDE	3.37	-1.19	2.91	4.07	4.21	-0.71	MDA-MB-468	CVCL_0419
425811	AXITINIB	LENALIDOMIDE	4.74	0.07	2.02	1.46	1.44	3.91	T-47D	CVCL_0553
425813	AXITINIB	LENALIDOMIDE	7.69	-1.1	2.67	0.96	1.05	5.9	BT-549	CVCL_1092
425814	CABAZITAXEL	IMIQUIMOD	26.8	3.33	-1.9	-36.4	-4.83	-21.26	HS 578T	CVCL_0332
425815	CABAZITAXEL	IMIQUIMOD	31.11	0.82	-0.55	-22.45	-0.28	-8.63	MDA-MB-231	CVCL-0062
425830	CABAZITAXEL	IMIQUIMOD	25.13	-0.84	-6.34	-37.03	-7.48	-18.43	MDA-MB-468	CVCL_0419
425831	CABAZITAXEL	IMIQUIMOD	15.53	-0.29	-2.83	-22.09	-3.03	-14.99	T-47D	CVCL_0553
425833	CABAZITAXEL	IMIQUIMOD	45.93	2.25	-1.21	-31.74	-2.24	-5.18	BT-549	CVCL_1092
425849	CABAZITAXEL	IMIQUIMOD	37.6	2.46	1.19	-22.12	-0.18	0.02	MCF7	CVCL_0031
425870	MEGESTROL ACETATE	CO-V	-4.64	1.5	-1.84	-7.18	-7.6	0.02	HS 578T	CVCL_0332
425871	MEGESTROL ACETATE	CO-V	-7.94	4.36	-2.81	-21.39	-13.66	1.86	MDA-MB-231	CVCL-0062
425886	MEGESTROL ACETATE	CO-V	-0.67	-0.55	-2.08	-4.45	-4.24	-2.46	MDA-MB-468	CVCL_0419
425887	MEGESTROL ACETATE	CO-V	10.18	-3.94	0.29	0.73	1.4	-0.71	T-47D	CVCL_0553
425889	MEGESTROL ACETATE	CO-V	-2.78	-0.31	-3	-6.56	-5.31	-4.31	BT-549	CVCL_1092
425906	MEGESTROL ACETATE	CO-V	-9.52	2.78	-0.85	-12.93	-11.62	-1.07	MCF7	CVCL_0031
425938	RUXOLITINIB	MITOMYCINE	11.63	-4.72	-3.71	-57.6	-8.26	3.61	T-47D	CVCL_0553
425939	RUXOLITINIB	MITOMYCINE	31.24	-0.58	-2.37	-58.31	-3.08	12.63	MDA-MB-468	CVCL_0419
425940	RUXOLITINIB	MITOMYCINE	26.26	6.05	6.92	-10.25	4.33	12.8	BT-549	CVCL_1092
425954	RUXOLITINIB	MITOMYCINE	16.4	-3.04	1.67	-9.3	2.48	10.37	MDA-MB-231	CVCL-0062
425955	RUXOLITINIB	MITOMYCINE	10.34	0.7	3.74	-11.24	-1.88	9.05	HS 578T	CVCL_0332
425979	RUXOLITINIB	MITOMYCINE	27.39	0.29	3.28	-10.65	3.31	9.89	MCF7	CVCL_0031
425998	CABAZITAXEL	MITOMYCINE	17.72	-11.75	-17.9	-17.21	-15.68	-25.83	MDA-MB-231	CVCL-0062
426013	CABAZITAXEL	MITOMYCINE	50.9	-0.79	-4.59	-2.85	0.02	-14.63	MDA-MB-468	CVCL_0419
426014	CABAZITAXEL	MITOMYCINE	38.81	-3.47	-3.52	0.3	2.6	-5.35	T-47D	CVCL_0553
426016	CABAZITAXEL	MITOMYCINE	52.64	-1.07	-3.9	-5.39	0.03	-16.77	BT-549	CVCL_1092
426017	CABAZITAXEL	MITOMYCINE	48.76	-2.88	-2.96	-1.33	4.41	-9.58	MCF7	CVCL_0031
426051	RUXOLITINIB	LENALIDOMIDE	2.52	5.65	4.41	-1.22	-1.66	10.45	HS 578T	CVCL_0332
426052	RUXOLITINIB	LENALIDOMIDE	6.47	-2.92	-0.84	-0.42	-0.39	2.81	MDA-MB-231	CVCL-0062
426066	RUXOLITINIB	LENALIDOMIDE	4.35	-1	0.42	-2.89	-2.55	3.89	BT-549	CVCL_1092
426067	RUXOLITINIB	LENALIDOMIDE	6.08	0.67	4.1	3.94	3.25	5.06	MDA-MB-468	CVCL_0419
426068	RUXOLITINIB	LENALIDOMIDE	-1.65	2.36	1.38	-3.93	-3.8	2.16	T-47D	CVCL_0553
426087	RUXOLITINIB	LENALIDOMIDE	7.06	0.49	2.17	2.36	1.8	5.04	MCF7	CVCL_0031
426109	NAVELBINE DITARTRATE (TN)	5-FU	60.51	-9.52	-7.18	-2.3	-0.88	1.09	BT-549	CVCL_1092
426111	NAVELBINE DITARTRATE (TN)	5-FU	48.99	-9.38	-7.59	-2.21	-1.89	3.61	T-47D	CVCL_0553
426112	NAVELBINE DITARTRATE (TN)	5-FU	47.12	1.58	1.77	-7.01	5.99	2.11	MDA-MB-468	CVCL_0419
426127	NAVELBINE DITARTRATE (TN)	5-FU	38.33	-9.79	-3.64	-14.38	1.54	-1.65	MDA-MB-231	CVCL-0062
426128	NAVELBINE DITARTRATE (TN)	5-FU	77.75	3.33	2.77	4.08	6.1	22.29	HS 578T	CVCL_0332
426167	NAVELBINE DITARTRATE (TN)	5-FU	39.87	-7.95	-7.28	-3	-0.4	-20.56	MCF7	CVCL_0031
426170	VANDETANIB	MITOMYCINE	35.07	0.81	6.66	-1.01	9.21	12.18	MCF7	CVCL_0031
426210	VANDETANIB	MITOMYCINE	10.41	2.66	7.35	-5.86	1.21	9.27	HS 578T	CVCL_0332
426211	VANDETANIB	MITOMYCINE	22.96	-1.55	1.33	-1.37	3.28	14.71	MDA-MB-231	CVCL-0062
426225	VANDETANIB	MITOMYCINE	19.71	-1.15	6.74	-6.04	4.96	5.32	BT-549	CVCL_1092
426226	VANDETANIB	MITOMYCINE	38.99	-4.38	-1.82	-8.91	-0.15	15.66	MDA-MB-468	CVCL_0419
426227	VANDETANIB	MITOMYCINE	19.52	-7.96	-4.66	-31.84	-2.69	2.28	T-47D	CVCL_0553
426236	NAVELBINE DITARTRATE (TN)	CARMUSTINE	23.05	2.04	2.95	-34.85	-0.76	-1.21	MCF7	CVCL_0031
426260	NAVELBINE DITARTRATE (TN)	CARMUSTINE	54.68	-0.4	1.51	-32.91	2.09	18.2	HS 578T	CVCL_0332
426261	NAVELBINE DITARTRATE (TN)	CARMUSTINE	22.94	-10.57	-6.33	-17.4	-5.89	0.85	MDA-MB-231	CVCL-0062
426276	NAVELBINE DITARTRATE (TN)	CARMUSTINE	45.15	1.92	2.2	-28.96	1.8	22	MDA-MB-468	CVCL_0419
426277	NAVELBINE DITARTRATE (TN)	CARMUSTINE	28.74	-4.79	2.32	-20.51	0.38	13.01	T-47D	CVCL_0553
426279	NAVELBINE DITARTRATE (TN)	CARMUSTINE	57.7	0.25	1.61	-35.59	0.96	23.78	BT-549	CVCL_1092
426319	AXITINIB	MITOMYCINE	26.75	-1.68	3.15	-3.99	4.75	5.63	MCF7	CVCL_0031
426320	AXITINIB	MITOMYCINE	19.44	-1.53	4.77	-5.94	3.36	4.66	BT-549	CVCL_1092
426322	AXITINIB	MITOMYCINE	19.76	-2.85	-2.75	-23.84	-3.22	7.09	T-47D	CVCL_0553
426323	AXITINIB	MITOMYCINE	36.76	-7.42	-3.62	-31.12	-2.81	15.09	MDA-MB-468	CVCL_0419
426338	AXITINIB	MITOMYCINE	6.38	-0.38	-0.94	-14.07	-4.33	5.06	MDA-MB-231	CVCL-0062
426339	AXITINIB	MITOMYCINE	4.24	-2.77	0.46	-4.01	-1.3	-1.71	HS 578T	CVCL_0332
426350	LOMUSTINE	CO-V	19.84	-2.2	6.26	-0.49	5.96	5.61	HS 578T	CVCL_0332
426351	LOMUSTINE	CO-V	10.94	-7.47	-2.29	-6.69	-1.47	-5.02	MDA-MB-231	CVCL-0062
426361	LOMUSTINE	CO-V	22.21	-7.13	0.11	-8.52	-0.29	4.9	BT-549	CVCL_1092
426362	LOMUSTINE	CO-V	16.48	-7.49	1.54	-4.94	2.02	-0.49	MDA-MB-468	CVCL_0419
426363	LOMUSTINE	CO-V	6.84	-3.2	-0.4	-4.49	-0.26	-1.88	T-47D	CVCL_0553
426390	LOMUSTINE	CO-V	6.03	-3.07	1.45	0.58	0.7	-4.72	MCF7	CVCL_0031
426410	VISMODEGIB	MITOMYCINE	6.34	1.62	7.32	-8.5	1.01	5.87	HS 578T	CVCL_0332
426411	VISMODEGIB	MITOMYCINE	16.21	-3.69	0.63	-14.4	1.22	11.25	MDA-MB-231	CVCL-0062
426421	VISMODEGIB	MITOMYCINE	22.11	3.15	4.09	-5.47	4.24	5.26	BT-549	CVCL_1092
426422	VISMODEGIB	MITOMYCINE	39.2	-8.32	-2.76	-25.57	-0.95	17.32	MDA-MB-468	CVCL_0419
426423	VISMODEGIB	MITOMYCINE	23.13	-6.19	-3.68	-38.04	-2.78	4.69	T-47D	CVCL_0553
426450	VISMODEGIB	MITOMYCINE	31.12	3.99	5.52	-7.55	7.46	8.08	MCF7	CVCL_0031
